timestamp_utc,node_id,latitude,longitude,tilt_x_deg,tilt_y_deg,displacement_mm,distance_to_neighbor_m,vibration_g,crack_width_mm,temperature_c,humidity_percent,battery_percent,rssi_dbm
2026-01-03T00:50:00+00:00,N003,19.9999941,82.0005112,0.039,0.0466,1.7946,9.9852,0.02139,0.0,26.09,74.37,54.97,-71.46
2026-01-03T00:55:00+00:00,N003,19.9999941,82.0005112,0.0621,0.1039,2.2155,9.9624,0.01899,0.0,26.14,75.37,54.56,-71.17
2026-01-03T01:00:00+00:00,N003,19.9999941,82.0005112,0.1339,0.0805,1.8681,9.9801,0.02177,0.0,25.79,74.08,54.28,-69.73
2026-01-03T01:05:00+00:00,N003,19.9999941,82.0005112,0.079,0.0787,1.9852,9.9714,0.02387,0.0,26.13,73.59,54.94,-70.44
2026-01-03T01:10:00+00:00,N003,19.9999941,82.0005112,0.1094,0.0798,1.8284,9.9582,0.02086,0.0,25.69,72.15,54.47,-70.55
2026-01-03T01:15:00+00:00,N003,19.9999941,82.0005112,0.0961,0.0456,2.002,9.957,0.02375,0.0,25.7,73.6,55.22,-71.33
2026-01-03T01:20:00+00:00,N003,19.9999941,82.0005112,0.1174,0.0462,1.9453,9.9807,0.02082,0.0,26.42,72.54,53.82,-70.98
2026-01-03T01:25:00+00:00,N003,19.9999941,82.0005112,0.0989,0.0578,1.7446,9.9686,0.0204,0.0,26.52,73.79,54.19,-70.01
2026-01-03T01:30:00+00:00,N003,19.9999941,82.0005112,0.1203,0.0712,2.0066,9.9709,0.02396,0.0,26.27,72.67,54.34,-66.61
2026-01-03T01:35:00+00:00,N003,19.9999941,82.0005112,0.053,0.0479,2.0173,9.932,0.02061,0.0,26.59,72.71,54.59,-67.88
2026-01-03T01:40:00+00:00,N003,19.9999941,82.0005112,0.0762,0.0818,1.9398,9.9573,0.0244,0.0,26.19,73.03,54.37,-71.4
2026-01-03T01:45:00+00:00,N003,19.9999941,82.0005112,0.0972,0.0307,1.8226,9.993,0.02478,0.0,26.04,75.39,54.08,-68.66
2026-01-03T01:50:00+00:00,N003,19.9999941,82.0005112,0.0631,0.0536,1.8766,9.9648,0.01895,0.0,26.16,73.92,53.75,-70.19
2026-01-03T01:55:00+00:00,N003,19.9999941,82.0005112,0.0605,0.0885,1.9817,9.9721,0.02253,0.0,26.55,74.21,54.2,-69.16
2026-01-03T02:00:00+00:00,N003,19.9999941,82.0005112,0.0644,0.0554,1.913,9.9718,0.02114,0.0,26.22,72.6,54.01,-71.36
2026-01-03T02:05:00+00:00,N003,19.9999941,82.0005112,0.1078,0.1131,1.8297,9.9634,0.02057,0.0,26.59,72.94,54.34,-68.81
2026-01-03T02:10:00+00:00,N003,19.9999941,82.0005112,0.0535,0.0966,2.0067,9.9745,0.02203,0.0,26.77,73.22,54.23,-69.32
2026-01-03T02:15:00+00:00,N003,19.9999941,82.0005112,0.1138,0.0468,2.0275,9.9914,0.01994,0.0,26.57,71.7,53.61,-69.08
2026-01-03T02:20:00+00:00,N003,19.9999941,82.0005112,0.0498,0.0788,2.0249,9.9487,0.02231,0.0,26.82,74.12,53.64,-69.48
2026-01-03T02:25:00+00:00,N003,19.9999941,82.0005112,0.1037,0.059,2.0273,9.991,0.01895,0.0,27.04,73.53,53.27,-70.34
2026-01-03T02:30:00+00:00,N003,19.9999941,82.0005112,0.0434,0.0894,1.8315,9.9633,0.01986,0.0,26.51,70.93,53.08,-73.07
2026-01-03T02:35:00+00:00,N003,19.9999941,82.0005112,0.092,0.0837,2.0638,9.9621,0.02111,0.0,26.8,72.75,53.22,-66.7
2026-01-03T02:40:00+00:00,N003,19.9999941,82.0005112,0.0464,0.0615,2.1021,10.0009,0.02309,0.0,26.51,72.34,53.56,-69.63
2026-01-03T02:45:00+00:00,N003,19.9999941,82.0005112,0.0676,0.0274,1.8966,9.9913,0.01967,0.0,26.74,73.05,53.99,-69.04
2026-01-03T02:50:00+00:00,N003,19.9999941,82.0005112,0.0889,0.0708,2.1353,9.9783,0.0242,0.0,26.08,71.08,52.96,-70.13
2026-01-03T02:55:00+00:00,N003,19.9999941,82.0005112,0.0948,0.0346,1.9887,9.9736,0.01972,0.0,27.0,72.34,52.71,-67.71
2026-01-03T03:00:00+00:00,N003,19.9999941,82.0005112,0.1018,0.0616,2.0622,9.9863,0.02133,0.0,27.01,70.93,52.94,-71.84
2026-01-03T03:05:00+00:00,N003,19.9999941,82.0005112,0.0941,0.0755,1.9205,9.9709,0.01861,0.0,27.24,72.17,52.84,-71.34
2026-01-03T03:10:00+00:00,N003,19.9999941,82.0005112,0.061,0.0581,1.7856,9.9793,0.0208,0.0,26.85,70.43,52.38,-70.62
2026-01-03T03:15:00+00:00,N003,19.9999941,82.0005112,0.1439,0.0724,2.0379,9.9962,0.02236,0.0,27.14,70.15,53.27,-68.74
2026-01-03T03:20:00+00:00,N003,19.9999941,82.0005112,0.0831,0.0464,1.9357,9.978,0.02432,0.0,27.29,70.87,52.9,-69.42
2026-01-03T03:25:00+00:00,N003,19.9999941,82.0005112,0.0827,0.0896,2.1182,9.9744,0.0233,0.0,27.17,69.75,52.72,-73.06
2026-01-03T03:30:00+00:00,N003,19.9999941,82.0005112,0.0843,0.0357,2.0163,9.9733,0.02184,0.0,27.22,70.44,53.37,-72.08
2026-01-03T03:35:00+00:00,N003,19.9999941,82.0005112,0.0405,0.0511,2.0722,9.9629,0.01984,0.0,27.45,69.73,52.09,-69.2
2026-01-03T03:40:00+00:00,N003,19.9999941,82.0005112,0.0517,0.0536,1.9673,9.9564,0.02577,0.0,27.59,71.67,52.39,-70.88
2026-01-03T03:45:00+00:00,N003,19.9999941,82.0005112,0.1058,0.0949,2.0894,9.9554,0.02629,0.0,27.27,72.32,52.37,-68.07
2026-01-03T03:50:00+00:00,N003,19.9999941,82.0005112,0.0945,0.0412,2.0702,9.9942,0.02068,0.0,27.57,70.53,52.76,-71.52
2026-01-03T03:55:00+00:00,N003,19.9999941,82.0005112,0.0812,0.057,2.0392,9.9771,0.02104,0.0,27.52,70.34,51.9,-69.74
2026-01-03T04:00:00+00:00,N003,19.9999941,82.0005112,0.1254,0.028,2.1261,9.9767,0.02034,0.0,27.71,71.54,53.07,-71.45
2026-01-03T04:05:00+00:00,N003,19.9999941,82.0005112,0.0873,0.0446,1.9909,10.0018,0.02358,0.0,27.52,71.21,53.24,-71.3
2026-01-03T04:10:00+00:00,N003,19.9999941,82.0005112,0.124,0.1199,1.9584,9.9669,0.01934,0.0,28.05,70.92,51.67,-69.7
2026-01-03T04:15:00+00:00,N003,19.9999941,82.0005112,0.093,0.0832,2.3923,9.9915,0.02015,0.0,27.5,72.7,51.12,-69.62
2026-01-03T04:20:00+00:00,N003,19.9999941,82.0005112,0.0859,0.0551,2.209,9.9836,0.0192,0.0,27.37,69.32,50.66,-70.17
2026-01-03T04:25:00+00:00,N003,19.9999941,82.0005112,0.1025,0.0627,2.2673,9.996,0.02131,0.0,27.49,70.84,51.54,-67.47
2026-01-03T04:30:00+00:00,N003,19.9999941,82.0005112,0.0589,0.012,2.0343,9.979,0.01959,0.0,27.9,69.25,51.87,-72.14
2026-01-03T04:35:00+00:00,N003,19.9999941,82.0005112,0.0605,0.0721,2.0747,9.9809,0.02338,0.0,28.03,70.47,50.57,-73.48
2026-01-03T04:40:00+00:00,N003,19.9999941,82.0005112,0.0947,0.09,2.3211,9.9885,0.02103,0.0,28.2,67.38,53.95,-70.17
2026-01-03T04:45:00+00:00,N003,19.9999941,82.0005112,0.0955,0.0341,2.0169,9.9829,0.02819,0.0,27.51,71.34,51.86,-72.73
2026-01-03T04:50:00+00:00,N003,19.9999941,82.0005112,0.0463,0.0732,2.1611,9.9919,0.02314,0.0,27.72,69.95,51.65,-71.42
2026-01-03T04:55:00+00:00,N003,19.9999941,82.0005112,0.1245,0.0823,2.4094,9.9661,0.01956,0.0,28.05,67.36,50.71,-72.89
2026-01-03T05:00:00+00:00,N003,19.9999941,82.0005112,0.103,0.078,2.4065,9.9993,0.02491,0.0,28.21,68.57,51.63,-70.77
2026-01-03T05:05:00+00:00,N003,19.9999941,82.0005112,0.0576,0.0148,2.1047,9.9911,0.02172,0.0,28.48,66.48,51.0,-70.27
2026-01-03T05:10:00+00:00,N003,19.9999941,82.0005112,0.0842,0.0815,2.2067,9.9889,0.02145,0.0,28.35,70.03,51.98,-74.3
2026-01-03T05:15:00+00:00,N003,19.9999941,82.0005112,0.092,0.1314,2.2663,9.9874,0.02646,0.0,28.45,70.43,50.84,-68.74
2026-01-03T05:20:00+00:00,N003,19.9999941,82.0005112,0.0755,0.0797,2.3375,9.9962,0.02133,0.0,29.13,67.71,51.26,-77.32
2026-01-03T05:25:00+00:00,N003,19.9999941,82.0005112,0.0982,0.061,2.2328,9.9887,0.023,0.0,28.9,68.45,49.97,-68.42
2026-01-03T05:30:00+00:00,N003,19.9999941,82.0005112,0.1143,0.0479,2.4752,10.026,0.02395,0.0,28.59,66.42,50.67,-72.48
2026-01-03T05:35:00+00:00,N003,19.9999941,82.0005112,0.101,0.0479,2.2982,10.0086,0.02391,0.0,28.48,65.67,49.92,-68.36
2026-01-03T05:40:00+00:00,N003,19.9999941,82.0005112,0.0936,0.0608,2.2534,10.0109,0.02276,0.0,28.5,68.3,50.47,-72.19
2026-01-03T05:45:00+00:00,N003,19.9999941,82.0005112,0.0848,0.0971,2.3931,10.0135,0.01924,0.0,28.97,67.23,51.18,-70.42
2026-01-03T05:50:00+00:00,N003,19.9999941,82.0005112,0.1467,0.0819,2.381,10.0142,0.02571,0.0,28.93,67.13,50.55,-68.94
2026-01-03T05:55:00+00:00,N003,19.9999941,82.0005112,0.1408,0.0515,2.5137,10.0452,0.01973,0.0,29.08,68.02,50.03,-69.55
2026-01-03T06:00:00+00:00,N003,19.9999941,82.0005112,0.128,0.0407,2.3712,10.0074,0.02421,0.0,29.55,64.28,50.68,-73.06
2026-01-03T06:05:00+00:00,N003,19.9999941,82.0005112,0.1441,0.1022,2.5168,10.0122,0.02156,0.0,28.79,67.92,50.38,-69.78
2026-01-03T06:10:00+00:00,N003,19.9999941,82.0005112,0.0725,0.0514,2.2204,10.0279,0.01953,0.0,29.35,68.13,49.98,-71.14
2026-01-03T06:15:00+00:00,N003,19.9999941,82.0005112,0.1008,0.1265,2.6806,10.0229,0.02177,0.0,29.13,67.48,50.21,-69.46
2026-01-03T06:20:00+00:00,N003,19.9999941,82.0005112,0.1176,0.0921,2.6488,10.0106,0.02143,0.0,29.42,66.93,50.28,-71.22
2026-01-03T06:25:00+00:00,N003,19.9999941,82.0005112,0.1013,0.0881,2.5697,10.0174,0.02056,0.0,29.2,66.06,50.12,-70.07
2026-01-03T06:30:00+00:00,N003,19.9999941,82.0005112,0.0907,0.073,2.5793,10.0146,0.02054,0.0,29.31,65.51,49.71,-70.97
2026-01-03T06:35:00+00:00,N003,19.9999941,82.0005112,0.0791,0.0557,2.4441,10.0321,0.02437,0.0,29.44,65.44,49.65,-73.46
2026-01-03T06:40:00+00:00,N003,19.9999941,82.0005112,0.0791,0.038,2.6559,10.0138,0.0198,0.0,29.5,64.58,50.77,-73.43
2026-01-03T06:45:00+00:00,N003,19.9999941,82.0005112,0.1274,0.1025,2.4437,10.0464,0.0295,0.0,29.44,66.18,49.79,-69.82
2026-01-03T06:50:00+00:00,N003,19.9999941,82.0005112,0.138,0.1071,2.6056,10.0251,0.02179,0.0,30.32,65.19,49.91,-70.77
2026-01-03T06:55:00+00:00,N003,19.9999941,82.0005112,0.1051,0.0366,2.4242,10.0118,0.02714,0.0,29.56,66.09,50.06,-72.3
2026-01-03T07:00:00+00:00,N003,19.9999941,82.0005112,0.1046,0.1221,2.8307,9.9928,0.0214,0.0,29.67,66.34,49.25,-69.82
2026-01-03T07:05:00+00:00,N003,19.9999941,82.0005112,0.0967,0.1007,2.7458,10.0315,0.025,0.0,29.56,66.02,49.18,-66.99
2026-01-03T07:10:00+00:00,N003,19.9999941,82.0005112,0.1573,0.109,2.5612,10.0302,0.02192,0.0,29.6,64.04,49.65,-73.55
2026-01-03T07:15:00+00:00,N003,19.9999941,82.0005112,0.129,0.0831,2.7242,10.0236,0.02194,0.0,29.7,64.68,48.52,-69.91
2026-01-03T07:20:00+00:00,N003,19.9999941,82.0005112,0.1198,0.0809,2.5836,10.0468,0.02284,0.0,30.16,65.46,48.71,-69.03
2026-01-03T07:25:00+00:00,N003,19.9999941,82.0005112,0.0988,0.0807,2.8548,10.062,0.02564,0.0,30.26,62.86,49.42,-70.78
2026-01-03T07:30:00+00:00,N003,19.9999941,82.0005112,0.1099,0.0715,2.8714,10.052,0.02467,0.0,30.05,63.39,50.28,-69.48
2026-01-03T07:35:00+00:00,N003,19.9999941,82.0005112,0.1358,0.0854,2.8093,10.0201,0.02032,0.0,30.7,65.02,48.76,-69.6
2026-01-03T07:40:00+00:00,N003,19.9999941,82.0005112,0.1326,0.0857,2.4253,10.0532,0.02608,0.0,30.44,64.72,49.34,-69.78
2026-01-03T07:45:00+00:00,N003,19.9999941,82.0005112,0.1413,0.1154,2.9997,10.0255,0.02349,0.0,30.41,64.18,48.15,-67.54
2026-01-03T07:50:00+00:00,N003,19.9999941,82.0005112,0.1555,0.1073,2.6638,10.0244,0.0228,0.0,30.66,61.53,50.24,-72.51
2026-01-03T07:55:00+00:00,N003,19.9999941,82.0005112,0.0699,0.0718,2.8057,10.0446,0.02266,0.0,29.82,63.99,48.97,-74.16
2026-01-03T08:00:00+00:00,N003,19.9999941,82.0005112,0.1134,0.1545,2.9125,10.0247,0.02197,0.0,30.56,65.28,47.79,-69.13
2026-01-03T08:05:00+00:00,N003,19.9999941,82.0005112,0.1334,0.128,3.0592,10.0192,0.02335,0.0,30.39,62.18,49.16,-66.14
2026-01-03T08:10:00+00:00,N003,19.9999941,82.0005112,0.1234,0.0986,2.8846,10.0272,0.02181,0.0,30.99,64.24,48.06,-70.6
2026-01-03T08:15:00+00:00,N003,19.9999941,82.0005112,0.1462,0.0642,2.9741,10.0416,0.02156,0.0,30.66,63.66,48.14,-71.58
2026-01-03T08:20:00+00:00,N003,19.9999941,82.0005112,0.104,0.1135,2.8046,10.0595,0.02414,0.0,30.5,63.03,48.15,-73.64
2026-01-03T08:25:00+00:00,N003,19.9999941,82.0005112,0.1295,0.0981,2.9182,10.023,0.02525,0.0,30.65,63.76,47.9,-70.93
2026-01-03T08:30:00+00:00,N003,19.9999941,82.0005112,0.2058,0.1116,3.1272,10.0736,0.02402,0.0,30.95,64.2,49.57,-70.38
2026-01-03T08:35:00+00:00,N003,19.9999941,82.0005112,0.1065,0.1067,2.9658,10.0281,0.02545,0.0,30.65,62.3,47.3,-71.73
2026-01-03T08:40:00+00:00,N003,19.9999941,82.0005112,0.1083,0.1134,3.0021,10.0632,0.03173,0.0,31.07,61.57,47.65,-70.06
2026-01-03T08:45:00+00:00,N003,19.9999941,82.0005112,0.123,0.123,3.1795,10.0856,0.02482,0.0,30.9,62.05,47.81,-65.88
2026-01-03T08:50:00+00:00,N003,19.9999941,82.0005112,0.1366,0.1404,3.1381,10.0768,0.02428,0.0,31.12,63.8,48.06,-69.2
2026-01-03T08:55:00+00:00,N003,19.9999941,82.0005112,0.1447,0.0847,2.8467,10.0695,0.02544,0.0,31.05,61.4,48.2,-67.67
2026-01-03T09:00:00+00:00,N003,19.9999941,82.0005112,0.1202,0.1083,3.2186,10.0284,0.02347,0.0,31.37,60.64,47.41,-69.7
2026-01-03T09:05:00+00:00,N003,19.9999941,82.0005112,0.1557,0.1326,3.1818,10.0539,0.03264,0.0,30.92,59.75,48.17,-69.99
2026-01-03T09:10:00+00:00,N003,19.9999941,82.0005112,0.1144,0.1154,3.0011,10.0653,0.02128,0.0,31.44,57.93,48.08,-71.32
2026-01-03T09:15:00+00:00,N003,19.9999941,82.0005112,0.1586,0.0844,3.084,10.0837,0.02562,0.0,31.45,58.61,48.61,-69.01
2026-01-03T09:20:00+00:00,N003,19.9999941,82.0005112,0.1354,0.1244,3.0648,10.0461,0.02358,0.0,31.29,61.97,48.09,-71.42
2026-01-03T09:25:00+00:00,N003,19.9999941,82.0005112,0.1117,0.1437,3.1236,10.0654,0.02643,0.0,31.72,62.08,47.12,-69.43
2026-01-03T09:30:00+00:00,N003,19.9999941,82.0005112,0.1441,0.1052,3.1687,10.0624,0.02233,0.0,31.46,61.47,47.2,-71.71
2026-01-03T09:35:00+00:00,N003,19.9999941,82.0005112,0.1228,0.1369,3.1088,10.0624,0.02252,0.0,31.5,61.11,46.99,-69.78
2026-01-03T09:40:00+00:00,N003,19.9999941,82.0005112,0.1265,0.088,3.0985,10.0547,0.02746,0.0,31.66,60.93,47.23,-72.45
2026-01-03T09:45:00+00:00,N003,19.9999941,82.0005112,0.1749,0.1251,3.2385,10.057,0.02696,0.0,31.71,61.24,46.9,-71.5
2026-01-03T09:50:00+00:00,N003,19.9999941,82.0005112,0.1257,0.1131,3.0622,10.0773,0.02177,0.0,31.12,60.64,46.46,-70.3
2026-01-03T09:55:00+00:00,N003,19.9999941,82.0005112,0.1299,0.1327,3.1466,10.078,0.0275,0.0,31.29,61.01,46.18,-75.33
2026-01-03T10:00:00+00:00,N003,19.9999941,82.0005112,0.1404,0.0946,3.2005,10.0666,0.02435,0.0,31.85,60.32,46.66,-68.6
2026-01-03T10:05:00+00:00,N003,19.9999941,82.0005112,0.152,0.0893,3.3431,10.0688,0.02398,0.0,31.76,61.59,47.08,-69.19
2026-01-03T10:10:00+00:00,N003,19.9999941,82.0005112,0.1509,0.1054,3.128,10.0885,0.02293,0.0,31.97,60.06,47.11,-71.36
2026-01-03T10:15:00+00:00,N003,19.9999941,82.0005112,0.158,0.0815,3.3996,10.0825,0.02454,0.0,32.1,60.46,46.27,-69.36
2026-01-03T10:20:00+00:00,N003,19.9999941,82.0005112,0.1766,0.0949,3.0379,10.0834,0.02391,0.0,31.18,60.33,46.57,-69.07
2026-01-03T10:25:00+00:00,N003,19.9999941,82.0005112,0.195,0.1349,3.2825,10.0909,0.02532,0.0,31.66,62.0,46.36,-69.8
2026-01-03T10:30:00+00:00,N003,19.9999941,82.0005112,0.1446,0.1183,3.3933,10.092,0.02674,0.0,31.89,61.84,45.56,-68.46
2026-01-03T10:35:00+00:00,N003,19.9999941,82.0005112,0.1456,0.1321,3.334,10.0965,0.02323,0.0,31.79,60.28,45.86,-69.95
2026-01-03T10:40:00+00:00,N003,19.9999941,82.0005112,0.1437,0.1426,3.5297,10.0524,0.02693,0.0,32.0,60.41,46.59,-68.33
2026-01-03T10:45:00+00:00,N003,19.9999941,82.0005112,0.151,0.1013,3.4274,10.0912,0.02622,0.0,31.37,59.01,45.32,-70.96
2026-01-03T10:50:00+00:00,N003,19.9999941,82.0005112,0.1678,0.1213,3.4347,10.0888,0.02263,0.0,31.48,61.31,45.23,-71.48
2026-01-03T10:55:00+00:00,N003,19.9999941,82.0005112,0.1576,0.1344,3.6255,10.0901,0.02646,0.0,32.14,62.15,45.87,-69.97
2026-01-03T11:00:00+00:00,N003,19.9999941,82.0005112,0.1367,0.1382,3.4801,10.0909,0.02841,0.0,31.43,61.02,44.61,-69.26
2026-01-03T11:05:00+00:00,N003,19.9999941,82.0005112,0.1499,0.1119,3.4336,10.1021,0.02555,0.0,31.96,61.43,45.75,-70.15
2026-01-03T11:10:00+00:00,N003,19.9999941,82.0005112,0.1493,0.1024,3.3962,10.1009,0.03089,0.0,32.24,62.45,44.96,-70.64
2026-01-03T11:15:00+00:00,N003,19.9999941,82.0005112,0.1997,0.148,3.4816,10.1126,0.02635,0.0,32.03,60.69,44.49,-72.18
2026-01-03T11:20:00+00:00,N003,19.9999941,82.0005112,0.1658,0.1904,3.566,10.0807,0.02821,0.0,32.15,60.8,45.61,-72.19
2026-01-03T11:25:00+00:00,N003,19.9999941,82.0005112,0.1714,0.1083,3.5229,10.0689,0.02876,0.0,31.85,60.24,46.0,-71.93
2026-01-03T11:30:00+00:00,N003,19.9999941,82.0005112,0.1486,0.1108,3.3639,10.1092,0.02342,0.0,32.16,60.38,45.4,-72.39
2026-01-03T11:35:00+00:00,N003,19.9999941,82.0005112,0.1788,0.1488,3.6469,10.0977,0.02351,0.0,32.02,61.26,44.45,-72.14
2026-01-03T11:40:00+00:00,N003,19.9999941,82.0005112,0.1527,0.116,3.6321,10.1004,0.02407,0.0,32.13,60.97,45.11,-69.25
2026-01-03T11:45:00+00:00,N003,19.9999941,82.0005112,0.1939,0.0612,3.742,10.0767,0.02346,0.0,32.11,59.91,44.94,-70.93
2026-01-03T11:50:00+00:00,N003,19.9999941,82.0005112,0.1479,0.1434,3.4478,10.111,0.02538,0.0,31.72,59.3,45.06,-68.61
2026-01-03T11:55:00+00:00,N003,19.9999941,82.0005112,0.118,0.147,3.5756,10.1179,0.02728,0.0,32.41,59.35,45.58,-69.36
2026-01-03T12:00:00+00:00,N003,19.9999941,82.0005112,0.1776,0.0633,3.7594,10.0937,0.02561,0.0,31.88,59.58,44.37,-71.88
2026-01-03T12:05:00+00:00,N003,19.9999941,82.0005112,0.2058,0.106,3.8902,10.137,0.0257,0.0,31.85,59.72,45.3,-71.91
2026-01-03T12:10:00+00:00,N003,19.9999941,82.0005112,0.1766,0.1359,3.7128,10.113,0.02495,0.0,31.93,58.59,44.1,-69.31
2026-01-03T12:15:00+00:00,N003,19.9999941,82.0005112,0.1973,0.1531,3.7775,10.1206,0.02939,0.0,31.68,59.93,45.14,-70.0
2026-01-03T12:20:00+00:00,N003,19.9999941,82.0005112,0.1758,0.106,3.6056,10.0866,0.02558,0.0,32.1,59.32,44.06,-72.92
2026-01-03T12:25:00+00:00,N003,19.9999941,82.0005112,0.1479,0.1365,3.6472,10.1077,0.02439,0.0,32.18,60.63,44.72,-72.01
2026-01-03T12:30:00+00:00,N003,19.9999941,82.0005112,0.1619,0.0788,3.6521,10.1189,0.02475,0.0,32.18,59.98,45.11,-72.73
2026-01-03T12:35:00+00:00,N003,19.9999941,82.0005112,0.1632,0.1362,3.6216,10.1039,0.02549,0.0,31.96,61.1,44.81,-68.78
2026-01-03T12:40:00+00:00,N003,19.9999941,82.0005112,0.1721,0.1895,3.861,10.1053,0.02494,0.0,32.51,60.06,44.55,-69.25
2026-01-03T12:45:00+00:00,N003,19.9999941,82.0005112,0.193,0.1511,3.7488,10.1019,0.0282,0.0,32.01,60.33,43.71,-69.07
2026-01-03T12:50:00+00:00,N003,19.9999941,82.0005112,0.1937,0.1268,3.794,10.0926,0.03038,0.0,31.88,61.31,44.64,-72.15
2026-01-03T12:55:00+00:00,N003,19.9999941,82.0005112,0.1974,0.1652,4.1383,10.1161,0.02467,0.0,32.21,60.77,43.59,-66.29
2026-01-03T13:00:00+00:00,N003,19.9999941,82.0005112,0.1607,0.1225,3.9453,10.1041,0.02796,0.0,31.67,61.0,43.28,-67.61
2026-01-03T13:05:00+00:00,N003,19.9999941,82.0005112,0.1623,0.1214,3.7302,10.1213,0.02742,0.0,32.05,62.23,44.05,-69.99
2026-01-03T13:10:00+00:00,N003,19.9999941,82.0005112,0.1622,0.1016,3.7429,10.1556,0.02496,0.0,31.43,59.25,43.4,-75.06
2026-01-03T13:15:00+00:00,N003,19.9999941,82.0005112,0.167,0.1051,3.9647,10.1257,0.02937,0.0,31.66,61.21,43.27,-68.01
2026-01-03T13:20:00+00:00,N003,19.9999941,82.0005112,0.1959,0.1183,3.9435,10.1196,0.02423,0.0,31.57,62.27,44.4,-69.78
2026-01-03T13:25:00+00:00,N003,19.9999941,82.0005112,0.2344,0.1298,3.7431,10.132,0.02443,0.0,31.71,59.84,43.22,-71.26
2026-01-03T13:30:00+00:00,N003,19.9999941,82.0005112,0.2011,0.0983,4.007,10.1443,0.02696,0.0,31.31,60.86,43.75,-67.48
2026-01-03T13:35:00+00:00,N003,19.9999941,82.0005112,0.1681,0.1484,4.1274,10.1438,0.02569,0.0,31.84,62.53,44.19,-71.29
2026-01-03T13:40:00+00:00,N003,19.9999941,82.0005112,0.2161,0.1234,4.1161,10.1275,0.02812,0.0,31.92,60.08,43.07,-68.65
2026-01-03T13:45:00+00:00,N003,19.9999941,82.0005112,0.1438,0.1534,3.8926,10.1338,0.02471,0.0,31.76,58.02,42.73,-65.87
2026-01-03T13:50:00+00:00,N003,19.9999941,82.0005112,0.1499,0.1771,4.1362,10.1404,0.02652,0.0,31.87,61.28,44.01,-74.3
2026-01-03T13:55:00+00:00,N003,19.9999941,82.0005112,0.1742,0.1608,4.0137,10.1403,0.02722,0.0,31.83,59.96,42.91,-69.44
2026-01-03T14:00:00+00:00,N003,19.9999941,82.0005112,0.2073,0.109,4.3785,10.142,0.03081,0.0,31.61,60.24,43.65,-70.25
2026-01-03T14:05:00+00:00,N003,19.9999941,82.0005112,0.1925,0.1548,4.1379,10.1491,0.0266,0.0,31.13,59.91,43.17,-69.81
2026-01-03T14:10:00+00:00,N003,19.9999941,82.0005112,0.1676,0.1061,4.1951,10.141,0.02513,0.0,31.22,61.11,42.84,-66.7
2026-01-03T14:15:00+00:00,N003,19.9999941,82.0005112,0.2423,0.1021,4.0114,10.1488,0.03069,0.0,31.86,61.46,42.63,-71.77
2026-01-03T14:20:00+00:00,N003,19.9999941,82.0005112,0.1912,0.1485,4.0902,10.1402,0.0281,0.0,31.51,61.95,42.36,-74.0
2026-01-03T14:25:00+00:00,N003,19.9999941,82.0005112,0.2071,0.1392,4.0501,10.1262,0.02909,0.0,31.53,59.96,42.97,-72.81
2026-01-03T14:30:00+00:00,N003,19.9999941,82.0005112,0.2168,0.1044,4.1697,10.1539,0.02527,0.0,30.95,63.65,42.72,-70.33
2026-01-03T14:35:00+00:00,N003,19.9999941,82.0005112,0.1859,0.1113,3.9401,10.1395,0.02575,0.0,31.13,61.4,41.78,-70.47
2026-01-03T14:40:00+00:00,N003,19.9999941,82.0005112,0.1522,0.1375,4.2412,10.148,0.02447,0.0,31.72,63.02,42.42,-72.27
2026-01-03T14:45:00+00:00,N003,19.9999941,82.0005112,0.1994,0.1314,4.4429,10.1608,0.02769,0.0,31.29,62.05,42.89,-70.87
2026-01-03T14:50:00+00:00,N003,19.9999941,82.0005112,0.1908,0.1497,4.1359,10.1464,0.02848,0.0,31.42,61.39,43.08,-72.32
2026-01-03T14:55:00+00:00,N003,19.9999941,82.0005112,0.1806,0.1669,4.0876,10.163,0.02794,0.0,31.18,62.54,43.0,-71.35
2026-01-03T15:00:00+00:00,N003,19.9999941,82.0005112,0.1957,0.1249,4.5811,10.1604,0.02486,0.0,30.91,60.64,42.75,-69.9
2026-01-03T15:05:00+00:00,N003,19.9999941,82.0005112,0.2408,0.1529,4.2323,10.1341,0.03412,0.0,30.84,62.03,42.52,-72.16
2026-01-03T15:10:00+00:00,N003,19.9999941,82.0005112,0.2189,0.2094,4.3209,10.1535,0.02582,0.0,30.84,61.4,42.44,-69.14
2026-01-03T15:15:00+00:00,N003,19.9999941,82.0005112,0.207,0.1699,4.0779,10.1554,0.02563,0.0,31.0,62.38,42.34,-71.62
2026-01-03T15:20:00+00:00,N003,19.9999941,82.0005112,0.2165,0.1751,4.3344,10.1582,0.03169,0.0,30.94,62.32,40.96,-71.56
2026-01-03T15:25:00+00:00,N003,19.9999941,82.0005112,0.2031,0.1189,4.2946,10.1297,0.02923,0.0,30.68,59.96,41.86,-68.31
2026-01-03T15:30:00+00:00,N003,19.9999941,82.0005112,0.2068,0.1783,4.3399,10.16,0.02897,0.0,31.55,64.77,41.01,-73.79
2026-01-03T15:35:00+00:00,N003,19.9999941,82.0005112,0.1956,0.1607,4.4542,10.1639,0.02942,0.0,31.33,63.76,41.02,-70.83
2026-01-03T15:40:00+00:00,N003,19.9999941,82.0005112,0.2148,0.1439,4.5215,10.1725,0.02666,0.0,30.64,63.26,41.1,-66.77
